skills,is_hot_technology,id
infor global solutions esite,False,1048
intuit mri residential,False,1049
intuit quicken rental property manager,False,1050
irealty manager,False,1051
jenark business systems,False,1052
just so software the property manager,False,1053
landlordmax,False,1054
landport systems landport,False,1055
london computer systems rent manager,False,1056
o'brien grasso re software property master,False,1057
property boulevard,False,1058
property solutions international residentportal,False,1059
propertythree,False,1060
propertyview solutions remanage,False,1061
propertyware,False,1062
pt software solutions pt rental assistant,False,1063
qualitica rentboss,False,1064
realeasybooks ezreb,False,1065
realpage onesite,False,1066
spiritworks software development rental property tracker plus,False,1067
ss&c technologies skyline property management,False,1068
tcg technologies i-cam,False,1069
trackpro services trackpro manager,False,1070
turtle creek software goldenseal,False,1071
w g software tenant file,False,1072
yardi systems yardi enterprise,False,1073
yardi systems yardi voyager commercial,False,1074
"yardi systems yardi voyager condo, co-op, and hoa",False,1075
yardi systems yardi voyager residential,False,1076
client information databases,False,1077
financial accounting software,False,1078
oracle reports,False,1079
pointclickcare her,False,1080
alert technologies opscenter,False,1081
desktop publishing software,False,1082
digital engineering corporation e-maps,False,1083
emergency managers weather information network emwin,False,1084
emergency services integrators esi webeoc,False,1085
federal emergency management information system femis,False,1086
mapinfo professional,False,1087
national center for crisis and continuity coordination nc4 e team,False,1088
relational database software,False,1089
softrisk technologies softrisk sql,False,1090
statistical software,False,1091
sungard assurance,True,1092
adlib express,False,1093
analyse-it,False,1094
aris global register,False,1095
axway esubmissions,False,1096
datafarm a-pulse,False,1097
datafarm ectdgatekeeper,False,1098
datafarm ectdviewer,False,1099
datafarm s-cubed,False,1100
dialog dialoglink,False,1101
document publishing software,False,1102
doublebridge rosetta phoenix ectd viewer,False,1103
doublebridge rosetta pyramid,False,1104
doublebridge rosetta sceptre,False,1105
doublebridge rosetta scribe,False,1106
electronic common technical document ectd software,False,1107
electronic common technical document ectd validating software,False,1108
electronic common technical document ectd viewing software,False,1109
electronic document management system edms,False,1110
enterprise content management ecm software,False,1111
extedo docvalidator,False,1112
extedo ectdmanager suite,False,1113
extedo plmanager,False,1114
globalsubmit review,False,1115
globalsubmit validate,False,1116
image solutions ectdxpress,False,1117
image solutions isipublisher,False,1118
lorenz docubridge,False,1119
lorenz evalidator,False,1120
lorenz labelbridge,False,1121
mediregs e-dition compliance monitor,False,1122
mediregs pharmaceutical regulation suite,False,1123
mediregs regulation and reimbursement suite,False,1124
mediregs risk assessment manager,False,1125
medxview ectdauditor,False,1126
octagon startingpoint,False,1127
octagon viewpoint ectd complete,False,1128
pilgrim regulatory submission,False,1129
risk management software,False,1130
samarind rms,False,1131
sap ehs management,False,1132
take solutions pharmaready document management system,False,1133
thomson reuters liquent coredossier submission accelerator for ectd,False,1134
thomson reuters liquent insight suite,False,1135
total quality management tqm software,False,1136
virtify ectd,False,1137
xml authoring software,False,1138
80-20 software leaders4,False,1139
actimize brokerage compliance solutions,False,1140
agiliance compliance manager,False,1141
aline grc,False,1142
apple safari,False,1143
arc logics sword,False,1144
archer compliance management,False,1145
assurx catsweb,False,1146
assurx financial services compliance management system,False,1147
audit2 adaptivegrc,False,1148
axentis compliance management,False,1149
bps compliance,False,1150
bwise compliance management,False,1151
cmo compliance regulatory compliance solution,False,1152
compliance 360,False,1153
compliance11 supervisory suite,False,1154
compliancebridge total compliance,False,1155
controlcase compliance manager,False,1156
cura software solutions cura for compliance management,False,1157
data analysis software,False,1158
database management software,False,1159
doublecheck grc&t platform,False,1160
etq environmental health and safety software,False,1161
etq fda cgxp compliance software for life sciences,False,1162
fidessa compliance manager,False,1163
frsglobal regpro,False,1164
"governance, risk, and compliance grc software",False,1165
guideline risk technologies rubi,False,1166
horwath software magique,False,1167
keane score,False,1168
lrn ethics and compliance alliance,False,1169
mastercontrol md,False,1170
mastercontrol totalpharma,False,1171
mediregs complytrack,False,1172
methodware era,False,1173
metricstream compliance management,False,1174
metricstream enterprise compliance platform,False,1175
metricstream regulatory reporting,False,1176
modulo risk manager,False,1177
mycomplianceoffice compliance operations management system,False,1178
neohapsis certus grc,False,1179
"oracle enterprise governance, risk, and compliance manager",False,1180
oracle insurance compliance tracker,False,1181
policyiq,False,1182
protiviti governance portal,False,1183
qumas compliance solution,False,1184
resolve legislative compliance management,False,1185
rvr systems compliance,False,1186
sap bex report designer,False,1187
sword achiever compliance portal dashboard,False,1188
tax accounting software,False,1189
the garland group riskkey,False,1190
thomson reuters paisley enterprise grc,False,1191
autodesk autocad blue sky,True,1192
microsoft mappoint,False,1193
portfolio analysis software,False,1194
readsoft,False,1195
risk analysis software,False,1196
sungard financial systems addvantage,False,1197
adexa supply chain planning,False,1198
aldata warehouse management,False,1199
cdc supply chain,False,1200
dex warehouse,False,1201
epicor srm,False,1202
epicor wms,False,1203
highjump software supply chain advantage,False,1204
highjump warehouse advantage,False,1205
i2 collaborative supply execution,False,1206
i2 intelligence,False,1207
i2 supply chain visibility,False,1208
ibm ilog inventory analyst,False,1209
ibm ilog logicnet plus xe,False,1210
ibs mrp,False,1211
ibs supply chain management,False,1212
ifs applications for supply chain management,False,1213
infor scm,False,1214
jda master planning,False,1215
lawson s3 supply chain management,False,1216
manhattan scale,False,1217
manhattan supply chain process platform,False,1218
master scheduling software,False,1219
oracle e-business suite supply chain management,False,1220
oracle inventory,False,1221
qad mfg pro,False,1222
red prarie warehouse management,False,1223
sap apo,False,1224
sap scm,False,1225
simulation and modeling software,False,1226
swisslog warehousemanager,False,1227
alarm system software,False,1228
emergency notification system software,False,1229
fieldsoft aimsonscene,False,1230
incident command system ics software,False,1231
maintenance management software,False,1232
physical access management software,False,1233
enabl-u technologies apis,False,1234
micros xbr loss prevention,False,1235
microsoft operating system,False,1236
point of sale pos software programs,False,1237
computerized diagnostic software,False,1238
gensuite,False,1239
local area network lan software,False,1240
